5.059410     0.394262  
5.072828     0.403308  
5.098417     0.401896  
5.099459     0.427085  
5.175364     0.397092  
5.215167     0.373120  
5.160558     0.385675  
5.399597     0.300289  
5.481592     0.262166  
5.297240     0.287592  
5.340418     0.301608  
5.447016     0.276903  
5.395808     0.281638  
5.595359     0.218570  
5.457582     0.224088  
5.626588     0.217357  
5.481592     0.223106  
5.487273     0.225317  
5.527602     0.223673  
5.527602     0.223673  
5.578743     0.224601  
5.601009     0.223708  
5.601009     0.223708  
5.626588     0.222691  
5.653855     0.221617  
5.664073     0.224148  
6.051828     0.209786  
6.022792     0.211406  
6.065034     0.209934  
6.051828     0.210392  
6.065034     0.209934  
6.173381     0.207978  
6.184053     0.228061  
6.247261     0.275466  
6.350783     0.286454  
6.375358     0.336370  
6.440412     0.336030  
6.443694     0.432881  
6.533006     0.589294  
6.799074     0.566234  
6.858163     0.561355  
7.120554     0.540669  
7.126619     0.540209  
7.309089     0.475168  
7.183483     0.522386  
7.253359     0.555770  
7.428669     0.506118  
7.360816     0.556875  
7.485818     0.530489  
7.453840     0.554215  
7.603729     0.481923  
7.487075     0.567336  
7.761995     0.469295  
7.610740     0.496816  
7.638434     0.592072  
7.902626     0.496229  
7.782429     0.543960  
7.834398     0.601313  
7.971360     0.589121  
7.968887     0.591475  
7.973584     0.591127  
8.062420     0.562914  
8.027430     0.591521  
8.123270     0.560746  
8.084610     0.581292  
8.108681     0.592160  
8.352536     0.472973  
8.210684     0.505154  
8.238846     0.521352  
8.257305     0.623982  
8.676297     0.439532  
8.508934     0.555639  
8.610533     0.625459  
8.678275     0.620577  
8.735895     0.616484  
8.770205     0.614072  
8.872207     0.560427  
8.803321     0.577677  
8.819500     0.624427  
8.879973     0.620174  
8.930066     0.616695  
9.009910     0.611230  
9.147009     0.553526  
9.036004     0.573176  
9.059226     0.629846  
9.210971     0.619470  
9.498434     0.484648  
9.222804     0.508509  
9.240100     0.521387  
9.261398     0.568978  
9.325951     0.641938  
9.415594     0.659053  
9.439893     0.660859  
9.443199     0.724968  
9.604067     0.712825  
9.629440     0.710947  
9.710785     0.704991  
9.790919     0.698723  
9.790222     0.699342  
9.914618     0.649353  
9.856242     0.700581  
9.967166     0.661166  
9.922146     0.697276  
9.963211     0.697974  
10.023084     0.674052  
9.998335     0.697998  
10.105513     0.690595  
10.112526     0.690116  
10.326627     0.573777  
10.151022     0.625305  
10.211350     0.634988  
10.228425     0.665571  
10.264387     0.723876  
10.546088     0.704540  
10.608658     0.700385  
10.743179     0.630988  
10.650132     0.673893  
10.699912     0.707151  
10.958310     0.544453  
10.758288     0.625857  
10.843496     0.726822  
11.015825     0.715451  
11.147491     0.639754  
11.053786     0.721472  
11.197473     0.712214  
11.245963     0.709143  
11.256803     0.708460  
11.556455     0.573990  
11.288115     0.730267  
11.636466     0.689600  
11.592701     0.714855  
11.684742     0.709224  
12.005263     0.592743  
11.712498     0.732539  
12.111378     0.703875  
12.097637     0.710354  
12.237157     0.674469  
12.152153     0.690277  
12.179106     0.717348  
12.328333     0.675536  
12.246649     0.720062  
12.419452     0.685480  
12.358440     0.718485  
12.511909     0.709672  
12.578570     0.705911  
12.620090     0.696248  
12.589209     0.707768  
12.808252     0.655283  
12.635852     0.712770  
12.789206     0.711669  
12.856572     0.695858  
12.817740     0.713114  
12.965596     0.690588  
12.918938     0.698343  
12.932532     0.712949  
12.971489     0.710808  
13.040685     0.695916  
13.004430     0.711795  
13.041414     0.709777  
13.098492     0.706684  
13.112404     0.704133  
13.100597     0.707472  
13.282688     0.688754  
13.222793     0.694233  
13.233190     0.708650  
13.346512     0.702388  
13.345423     0.702772  
13.389826     0.700441  
13.506036     0.681298  
13.417463     0.705600  
13.805050     0.673054  
13.717143     0.686794  
13.760245     0.697667  
13.979008     0.657833  
13.844267     0.703165  
13.980733     0.696302  
13.998670     0.695410  
14.029819     0.693866  
14.229890     0.684110  
14.131825     0.693680  
14.228468     0.688968  
14.228468     0.688968  
14.229890     0.688899  
14.402718     0.681826  
14.465031     0.678889  
14.465031     0.678889  
14.482083     0.679763  
14.704747     0.669470  
14.704747     0.669470  
14.963618     0.659570  
15.024085     0.656915  
15.024085     0.656915  
15.056374     0.664292  
15.188649     0.660299  
15.202257     0.674394  
15.351198     0.667851  
15.439640     0.659721  
15.373179     0.666971  
15.406989     0.671865  
15.471690     0.669056  
15.493376     0.668119  
15.668595     0.660648  
15.639728     0.663713  
15.773867     0.658069  
15.740364     0.661290  
15.937865     0.653095  
15.773867     0.659885  
15.822051     0.661290  
16.006231     0.653681  
15.915539     0.657406  
15.937865     0.656485  
15.994522     0.654892  
16.033456     0.653301  
16.031386     0.653515  
16.058973     0.652392  
16.056033     0.652512  
16.058973     0.652392  
16.095878     0.651421  
16.260989     0.644806  
16.187848     0.647720  
16.214305     0.649542  
16.327773     0.645028  
16.261851     0.647643  
16.327773     0.645028  
16.448095     0.644447  
16.547958     0.640558  
16.547958     0.640558  
16.610229     0.638664  
16.695173     0.635414  
16.648744     0.638428  
16.669423     0.640415  
17.255985     0.586147  
16.996135     0.595108  
16.814798     0.605540  
16.882290     0.607474  
16.941098     0.605365  
17.003208     0.603154  
16.953098     0.606906  
16.986479     0.606850  
17.074192     0.599575  
17.111251     0.598277  
17.009965     0.605498  
17.072202     0.603524  
17.180348     0.595703  
17.212795     0.594580  
17.116690     0.597918  
17.180348     0.595703  
17.212795     0.594580  
17.255985     0.593092  
17.306861     0.594754  
17.438328     0.590270  
17.412796     0.591136  
17.438328     0.590270  
17.664407     0.585314  
17.710300     0.587978  
17.747324     0.618309  
17.956952     0.609821  
17.945550     0.612115  
18.200865     0.585958  
18.040968     0.616023  
18.190539     0.613229  
18.232022     0.611834  
18.295415     0.609714  
18.431112     0.600437  
18.342866     0.606311  
18.370244     0.615347  
18.480541     0.611674  
18.597551     0.607826  
18.610630     0.607399  
18.610630     0.607399  
18.657676     0.617271  
18.870445     0.619335  
18.960002     0.616410  
19.027535     0.614222  
19.027535     0.614222  
19.162525     0.613228  
19.290494     0.609160  
19.261154     0.610788  
19.286398     0.609989  
19.286398     0.609989  
19.290494     0.609859  
19.331148     0.611781  
19.393088     0.612178  
19.561004     0.603937  
19.502594     0.611736  
19.801969     0.591303  
19.580504     0.608327  
19.681689     0.623533  
19.868613     0.612656  
19.818837     0.621730  
19.928165     0.615313  
19.898213     0.620674  
19.927629     0.619865  
20.178544     0.599732  
20.094966     0.618863  
20.747072     0.564488  
20.505552     0.611263  
20.711255     0.613838  
20.862994     0.589961  
20.761741     0.617222  
20.887558     0.613505  
20.988463     0.610555  
21.212334     0.596921  
21.136070     0.603844  
21.169673     0.605724  
21.184694     0.611818  
21.344391     0.591001  
21.257734     0.613792  
21.642303     0.550608  
21.359449     0.608879  
21.577229     0.620829  
21.689543     0.617614  
21.745864     0.610339  
21.715010     0.618310  
21.761203     0.616913  
21.760740     0.617032  
21.789644     0.616214  
21.924331     0.612428  
22.027499     0.609560  
22.159929     0.601579  
22.063801     0.607104  
22.095834     0.607685  
22.106596     0.617039  
22.162838     0.615473  
22.163898     0.615444  
22.448235     0.607648  
22.450795     0.607579  
22.450795     0.607579  
22.484324     0.608304  
22.645306     0.603979  
22.645306     0.603979  
22.697751     0.605861  
22.814751     0.602754  
22.814751     0.602754  
22.887724     0.606884  
23.026225     0.604583  
23.063367     0.603609  
23.136499     0.601701  
23.097486     0.603083  
23.105917     0.603473  
23.266075     0.593750  
23.209884     0.595187  
23.158651     0.597061  
23.280072     0.593947  
23.209884     0.595743  
23.266075     0.594304  
23.280072     0.593947  
23.342297     0.594334  
23.439715     0.591864  
23.439715     0.591864  
23.493309     0.590975  
23.609852     0.588057  
23.547632     0.589916  
23.669132     0.586888  
23.609852     0.588361  
23.620081     0.588153  
23.743772     0.585090  
23.669132     0.586935  
23.694802     0.587914  
23.787200     0.585630  
23.741490     0.586854  
23.888587     0.583240  
23.761151     0.587464  
23.814435     0.586150  
23.814435     0.586150  
23.860141     0.585027  
23.888587     0.584330  
23.926438     0.583406  
23.991903     0.582145  
23.999841     0.582617  
24.031691     0.581845  
24.106132     0.580048  
24.041309     0.582074  
24.052422     0.585554  
24.097497     0.585533  
24.156298     0.581481  
24.124573     0.583347  
24.133425     0.586924  
24.315542     0.564955  
24.235338     0.566476  
24.231116     0.567098  
24.294962     0.565607  
24.580224     0.548275  
24.456923     0.551039  
24.360367     0.553860  
24.375883     0.556874  
24.598196     0.546098  
24.606067     0.545923  
24.538127     0.547841  
24.548089     0.549203  
24.831266     0.532830  
24.582227     0.538228  
24.582227     0.538228  
24.598196     0.537879  
24.606067     0.537707  
24.831266     0.532830  
24.855487     0.535585  
24.966741     0.533198  
24.966741     0.533198  
25.041064     0.536477  
25.247118     0.532098  
25.247118     0.532098  
25.277331     0.531892  
25.288192     0.532861  
25.477885     0.526216  
25.409675     0.532997  
25.690890     0.519791  
25.501503     0.525816  
25.529100     0.538551  
25.642305     0.543752  
25.692554     0.542688  
25.703343     0.542461  
25.720019     0.541798  
25.712024     0.542588  
25.724579     0.542324  
25.965794     0.537286  
25.781652     0.543633  
25.959743     0.539904  
25.882344     0.542637  
26.055670     0.539027  
25.945344     0.541874  
26.077635     0.539125  
25.965794     0.541447  
25.966234     0.541438  
26.055670     0.539580  
26.074623     0.539189  
26.103319     0.538596  
26.077635     0.539127  
26.103319     0.538596  
26.211192     0.544502  
26.730199     0.533930  
26.585916     0.540032  
26.671098     0.539982  
26.693431     0.542321  
26.718271     0.543603  
26.866648     0.540601  
26.875150     0.540430  
26.877125     0.540390  
26.925491     0.539419  
26.896892     0.540129  
26.967070     0.538724  
26.925491     0.539556  
26.951557     0.539034  
26.967070     0.538724  
26.985015     0.540947  
27.130240     0.538051  
27.119217     0.538649  
27.130172     0.538431  
27.130172     0.538431  
27.130240     0.538430  
27.224278     0.537966  
27.262288     0.539651  
27.295473     0.539478  
27.324461     0.537232  
27.301601     0.540194  
27.461524     0.530190  
27.367366     0.542336  
27.520769     0.539313  
28.056127     0.514756  
27.655880     0.540028  
27.902323     0.540008  
27.946503     0.554845  
28.111743     0.551584  
28.147734     0.550879  
28.161720     0.550605  
28.260319     0.548684  
28.260319     0.548684  
28.275923     0.548803  
28.287863     0.558254  
28.424806     0.557083  
28.439193     0.561475  
28.472422     0.562830  
28.501012     0.562266  
28.637361     0.545752  
28.505278     0.566815  
28.745006     0.562088  
28.777105     0.561461  
28.861195     0.559620  
28.855279     0.560145  
28.894233     0.559390  
29.089706     0.555631  
29.012391     0.558408  
29.050016     0.560418  
29.160081     0.555897  
29.518662     0.549144  
29.160081     0.555897  
29.320140     0.554784  
29.433274     0.552652  
29.433274     0.552652  
29.439394     0.553856  
29.621528     0.550451  
29.518662     0.552369  
29.557120     0.553830  
29.628102     0.552503  
29.628102     0.552503  
29.659434     0.553123  
29.713252     0.552122  
29.706506     0.552247  
29.713252     0.552122  
29.805877     0.550700  
29.848461     0.549914  
29.848461     0.549914  
29.909743     0.550176  
30.010061     0.548337  
30.010061     0.548337  
30.132915     0.547271  
30.179104     0.546433  
30.179104     0.546433  
30.237553     0.552017  
30.635300     0.544850  
30.477499     0.548332  
30.497664     0.549135  
30.515429     0.557746  
30.707377     0.549565  
30.741150     0.546037  
30.651264     0.551300  
30.742230     0.549634  
30.749899     0.549497  
30.742230     0.549634  
30.749899     0.549497  
30.782030     0.549405  
30.796874     0.552895  
30.854691     0.573477  
31.156765     0.564042  
31.096394     0.566932  
31.115003     0.571962  
31.189866     0.570589  
31.265294     0.569213  
31.277577     0.568989  
31.497518     0.565016  
31.447997     0.567480  
31.638147     0.564070  
31.499506     0.566552  
31.553633     0.568259  
31.683560     0.565929  
31.683560     0.565929  
31.741384     0.564898  
31.894349     0.563193  
31.926379     0.564626  
31.958287     0.565350  
31.972005     0.588283  
32.157244     0.590818  
32.378755     0.566784  
32.216927     0.594747  
32.391664     0.591538  
32.456368     0.590359  
32.551042     0.588642  
32.718636     0.581138  
32.571755     0.592777  
32.837632     0.584864  
32.735384     0.592938  
32.964340     0.588819  
32.975038     0.588628  
32.975038     0.588628  
33.044206     0.588340  
33.104905     0.587261  
33.104905     0.587261  
33.237460     0.587319  
33.471085     0.583219  
33.402910     0.586139  
33.511561     0.584238  
33.471085     0.584945  
33.511561     0.584238  
33.648158     0.582506  
33.713115     0.581384  
33.686611     0.582337  
33.703314     0.582630  
33.722577     0.582298  
33.887768     0.579459  
33.768414     0.581507  
33.805879     0.583285  
33.913117     0.581441  
33.913117     0.581441  
33.946864     0.583537  
34.079957     0.581258  
34.037855     0.582095  
34.041872     0.583148  
34.060964     0.584494  
34.098376     0.583853  
34.108447     0.583486  
34.176155     0.582330  
34.108447     0.583486  
34.143807     0.582881  
34.176155     0.582330  
34.243283     0.582208  
34.278202     0.591805  
34.452861     0.592566  
34.614651     0.585232  
34.535657     0.590610  
34.582158     0.593574  
34.702493     0.584686  
34.623494     0.595147  
34.826114     0.588754  
34.792096     0.593241  
35.192713     0.572194  
35.025034     0.575742  
35.032120     0.575893  
35.033989     0.590356  
35.118621     0.603702  
35.204026     0.602237  
35.245795     0.600697  
35.239966     0.601788  
35.246644     0.601674  
35.329964     0.596148  
35.293681     0.601901  
35.533160     0.597844  
35.774346     0.580106  
35.610886     0.601129  
35.816107     0.597685  
35.823174     0.597567  
35.976480     0.595021  
36.047735     0.593844  
36.034652     0.594423  
36.198826     0.591727  
36.054559     0.594366  
36.064330     0.594254  
36.216054     0.587774  
36.130082     0.589173  
36.104698     0.590290  
36.155406     0.589462  
36.149846     0.589553  
36.155406     0.589462  
36.198826     0.588755  
36.210841     0.588704  
36.238136     0.588261  
36.238136     0.588261  
36.238339     0.588257  
36.254481     0.588815  
36.415600     0.586210  
36.308785     0.588095  
36.314611     0.588462  
36.322997     0.590891  
36.400654     0.588843  
36.386321     0.590257  
36.447953     0.587483  
36.443233     0.587560  
36.522726     0.586281  
36.447953     0.587483  
36.499233     0.587302  
36.618598     0.585387  
36.547921     0.586785  
36.709326     0.584205  
36.564541     0.587123  
36.786777     0.583576  
36.618598     0.586256  
36.630482     0.586596  
36.753047     0.584639  
36.709326     0.585336  
36.718862     0.586115  
36.753738     0.585558  
36.753738     0.585558  
36.769893     0.585301  
36.786777     0.585033  
36.875715     0.583622  
37.249936     0.578091  
37.290728     0.577458  
37.276878     0.578045  
37.360929     0.576744  
37.336155     0.577412  
37.549660     0.574129  
37.353523     0.577342  
37.388503     0.576802  
37.380760     0.577128  
37.454364     0.575994  
37.416931     0.576570  
37.426242     0.576427  
37.454364     0.575994  
37.549660     0.574532  
37.595652     0.575358  
37.653121     0.574878  
37.660619     0.574947  
37.662913     0.581297  
37.740192     0.580106  
37.901679     0.572305  
37.837324     0.573279  
37.840308     0.573234  
37.840308     0.573234  
37.880707     0.573176  
37.924715     0.572511  
37.924715     0.572511  
38.002524     0.572421  
38.043671     0.573400  
38.112095     0.572370  
38.118525     0.572274  
38.118525     0.572274  
38.190232     0.571199  
38.704971     0.563950  
38.718402     0.567345  
38.883861     0.562521  
38.790152     0.564284  
38.797989     0.570810  
38.902622     0.569274  
39.178409     0.558304  
38.905627     0.572610  
39.107756     0.571132  
39.127080     0.573071  
39.148800     0.576535  
39.252867     0.575006  
39.360747     0.567284  
39.280112     0.569604  
39.291460     0.573419  
39.322731     0.578764  
39.373251     0.578021  
39.384284     0.577859  
39.598781     0.564690  
39.466274     0.580016  
39.651750     0.577303  
39.895164     0.566253  
39.745010     0.575759  
39.842604     0.577807  
39.877052     0.579059  
39.891014     0.579480  
39.907216     0.579245  
39.919487     0.579067  
39.943110     0.578725  
39.962446     0.578444  
39.988496     0.578068  
40.137258     0.575925  
40.137258     0.575925  
40.140403     0.578798  
40.257544     0.580597  
40.359390     0.579132  
40.361136     0.579107  
40.361136     0.579107  
40.462694     0.577941  
40.493801     0.577497  
40.493801     0.577497  
40.630307     0.579556  
40.913883     0.575539  
40.913883     0.575539  
40.978200     0.577233  
41.084640     0.581775  
41.250450     0.579437  
41.252240     0.579412  
41.252240     0.579412  
41.411665     0.577324  
41.417571     0.578184  
41.499262     0.577046  
41.513976     0.576841  
41.513976     0.576841  
41.723624     0.575902  
41.805382     0.576340  
41.838075     0.577060  
42.039608     0.567539  
41.897629     0.573143  
41.949034     0.581077  
42.041518     0.579799  
42.133076     0.574980  
42.058106     0.580046  
42.114753     0.581006  
42.192129     0.579940  
42.219782     0.579560  
42.505318     0.569380  
42.238097     0.576256  
42.307238     0.575477  
42.309522     0.576010  
42.315490     0.589350  
42.429074     0.598554  
42.698696     0.594774  
42.740584     0.594191  
42.830478     0.592944  
42.971373     0.585195  
42.846649     0.589558  
42.884629     0.597127  
43.119803     0.593870  
43.161551     0.593295  
43.178876     0.593057  
43.302558     0.591363  
43.187605     0.593750  
43.248901     0.592908  
43.248901     0.592908  
43.302558     0.592174  
43.368832     0.593114  
43.552564     0.590612  
43.453633     0.593166  
43.506199     0.594063  
43.541289     0.594361  
43.626150     0.591881  
43.597282     0.594260  
43.633013     0.593773  
43.973746     0.583122  
43.950494     0.583431  
43.720533     0.586522  
43.721514     0.589036  
43.783073     0.588208  
43.790370     0.588110  
43.790370     0.588110  
43.950494     0.585967  
43.973746     0.585658  
44.020414     0.590677  
44.321890     0.586659  
44.286492     0.587927  
44.442994     0.585857  
44.363909     0.587669  
44.402430     0.587160  
44.402430     0.587160  
44.422864     0.586889  
44.427615     0.587173  
44.631170     0.584495  
44.444471     0.586950  
44.528165     0.586941  
44.624941     0.585668  
44.624941     0.585668  
44.631170     0.585587  
44.774781     0.583779  
44.920016     0.581892  
44.839633     0.583737  
44.892344     0.583051  
44.889801     0.583141  
44.917270     0.582784  
44.917270     0.582784  
44.920016     0.582749  
45.129382     0.582675  
45.274111     0.580812  
45.274111     0.580812  
45.340998     0.580039  
45.379095     0.579552  
45.377693     0.579600  
45.402286     0.579287  
45.402286     0.579287  
45.425835     0.579552  
45.662795     0.576545  
45.506755     0.578522  
45.510335     0.578476  
45.586367     0.579042  
45.656140     0.578448  
45.734073     0.576612  
45.725063     0.576725  
45.699727     0.577600  
45.741297     0.577075  
45.734073     0.577166  
45.741297     0.577075  
45.743951     0.577041  
45.772303     0.579618  
45.996240     0.576796  
45.995063     0.576836  
46.307089     0.572949  
46.063849     0.575975  
46.247100     0.574224  
46.271688     0.575449  
46.325807     0.574777  
46.531587     0.572235  
46.352554     0.574445  
46.475010     0.573052  
46.491356     0.572851  
46.491356     0.572851  
46.531587     0.572356  
46.605386     0.575840  
46.859798     0.572714  
46.859798     0.572714  
47.002420     0.571900  
47.045854     0.573375  
47.102161     0.572690  
47.274972     0.570596  
47.147429     0.573673  
47.219707     0.573154  
47.390498     0.568651  
47.281565     0.569961  
47.281565     0.569961  
47.293536     0.570518  
47.381389     0.569460  
47.381389     0.569460  
47.390498     0.569351  
47.444914     0.569034  
47.478336     0.568634  
47.478336     0.568634  
47.694075     0.566156  
47.805728     0.564834  
47.767979     0.565862  
47.832752     0.565096  
47.805728     0.565415  
47.832628     0.565100  
47.852764     0.564862  
47.852764     0.564862  
47.869237     0.565017  
47.919240     0.564428  
47.919240     0.564428  
47.932359     0.564273  
48.264093     0.561252  
48.417929     0.559469  
48.417929     0.559469  
48.583017     0.558278  
48.617510     0.559348  
48.653145     0.561938  
48.701805     0.574011  
48.995296     0.562224  
48.858950     0.574955  
49.023050     0.573030  
49.104085     0.572085  
49.463498     0.561083  
49.124926     0.578734  
49.645280     0.571790  
49.601689     0.574050  
49.857398     0.567093  
49.657290     0.577437  
49.938102     0.574190  
49.983658     0.573667  
49.983658     0.573667  
50.125878     0.572106  
50.129196     0.572882  
50.181370     0.572287  
50.254848     0.571450  
50.254848     0.571450  
50.312003     0.571003  
50.322206     0.575079  
50.433763     0.573807  
50.450431     0.573618  
50.450431     0.573618  
50.456634     0.573552  
50.524678     0.572779  
50.524678     0.572779  
50.921834     0.568928  
51.008880     0.567958  
51.008880     0.567958  
51.041709     0.569508  
51.159823     0.568194  
51.159823     0.568194  
51.344382     0.567633  
51.475993     0.566181  
51.473436     0.566259  
51.529175     0.565647  
51.504263     0.566100  
51.513515     0.566606  
51.535913     0.566360  
51.596192     0.565698  
51.543793     0.566273  
51.551973     0.566376  
51.670973     0.565072  
51.596192     0.565891  
51.670973     0.565072  
51.671345     0.565952  
51.737403     0.565229  
51.733425     0.565273  
51.737403     0.565229  
51.740951     0.565294  
51.963591     0.562872  
51.830481     0.564762  
52.058263     0.562291  
51.935784     0.564152  
52.039301     0.563030  
52.039301     0.563030  
52.041787     0.563259  
52.117750     0.562438  
52.055527     0.563111  
52.058263     0.563081  
52.117750     0.562438  
52.281264     0.561386  
52.334715     0.560812  
52.334715     0.560812  
52.360091     0.560629  
52.364714     0.562709  
52.420482     0.566252  
52.508791     0.565278  
52.508206     0.565317  
52.567640     0.564678  
52.625607     0.563184  
52.579700     0.565422  
52.853448     0.558945  
52.665905     0.561372  
52.677415     0.567614  
52.789175     0.571283  
52.936440     0.566540  
52.880788     0.567144  
52.880892     0.572395  
52.948902     0.571660  
52.954355     0.571601  
53.054347     0.569724  
53.033136     0.571152  
53.084285     0.570601  
53.154210     0.569851  
53.196426     0.569398  
53.178432     0.569656  
53.207834     0.569341  
53.196426     0.569463  
53.207834     0.569341  
53.527424     0.566119  
53.536893     0.568250  
53.646114     0.567093  
53.751593     0.565980  
53.685115     0.566930  
53.703249     0.566739  
53.703249     0.566739  
53.751593     0.566229  
53.852011     0.565765  
53.957427     0.564659  
53.895397     0.566460  
53.963675     0.565743  
53.963675     0.565743  
54.020074     0.565153  
54.057779     0.567010  
54.179509     0.567392  
54.250136     0.566653  
54.297118     0.566163  
54.297118     0.566163  
54.311386     0.568449  
54.443603     0.569833  
54.518868     0.577494  
54.672382     0.575927  
54.698178     0.575655  
54.698936     0.575647  
54.710396     0.575527  
54.793861     0.574650  
54.775656     0.575121  
54.949221     0.573305  
54.793861     0.574930  
54.949221     0.573305  
55.145984     0.571354  
55.151216     0.574351  
55.235355     0.574196  
55.283350     0.573698  
55.320221     0.572933  
55.299070     0.573917  
55.361739     0.573268  
55.461608     0.572235  
55.390724     0.574247  
55.512647     0.572986  
55.512647     0.572986  
55.587809     0.572211  
55.590496     0.573766  
55.678464     0.573130  
55.685978     0.575704  
55.735201     0.582829  
55.841565     0.581992  
55.976589     0.573688  
55.880026     0.578395  
55.921550     0.581648  
55.955871     0.583883  
55.982846     0.583602  
56.187622     0.563370  
55.984169     0.572460  
56.049880     0.572769  
56.057730     0.591226  
56.188871     0.589846  
56.192178     0.589811  
56.205138     0.589675  
56.369583     0.587955  
56.377761     0.587870  
56.521832     0.585186  
56.488346     0.587312  
56.594180     0.584092  
56.534166     0.585056  
56.540647     0.588777  
56.602155     0.588137  
56.652645     0.587613  
56.685210     0.586762  
56.656125     0.588090  
56.714929     0.587480  
56.828149     0.586310  
56.828149     0.586310  
56.924932     0.585658  
57.080466     0.584062  
56.992975     0.586494  
57.084096     0.585558  
57.084096     0.585558  
57.151155     0.584871  
57.180971     0.584762  
57.228067     0.584281  
57.228067     0.584281  
57.269355     0.584178  
57.306531     0.583799  
57.306531     0.583799  
57.434337     0.582967  
57.477580     0.582528  
57.461931     0.582959  
57.509488     0.582477  
57.491307     0.582692  
57.496786     0.582637  
57.495750     0.582665  
57.506557     0.582556  
57.506557     0.582556  
57.509488     0.582526  
57.533793     0.582280  
57.548352     0.582178  
57.550986     0.584748  
57.625697     0.586064  
57.665545     0.587573  
57.830421     0.585667  
58.212508     0.568696  
57.867048     0.572091  
58.126009     0.569542  
57.875408     0.572234  
58.015542     0.570852  
58.015542     0.570852  
58.017687     0.572698  
58.300632     0.569919  
58.128903     0.571602  
58.175222     0.571264  
58.181997     0.572246  
58.238841     0.571605  
58.343250     0.570582  
58.238841     0.571605  
58.300632     0.570999  
58.343250     0.570582  
58.724928     0.567362  
58.753615     0.567753  
58.841592     0.566904  
58.948396     0.565877  
58.948396     0.565877  
59.006002     0.568444  
59.308086     0.565549  
59.308086     0.565549  
59.311506     0.566220  
59.353247     0.568499  
59.473739     0.567347  
59.575935     0.566374  
59.524463     0.567465  
59.560246     0.567651  
59.578156     0.567480  
59.674131     0.566568  
59.626065     0.567024  
59.634813     0.567600  
59.715549     0.566833  
59.715549     0.566833  
59.811188     0.567761  
59.931116     0.566625  
59.928393     0.566651  
59.931116     0.566625  
60.089168     0.566261  
60.173824     0.565465  
60.173824     0.565465  
60.188022     0.565395  
60.191845     0.567169  
60.246320     0.567051  
60.378659     0.565808  
60.525921     0.562012  
60.379484     0.566703  
60.479965     0.567040  
60.505734     0.568133  
60.601685     0.565546  
60.567607     0.566228  
60.573107     0.567346  
60.587277     0.568640  
60.740587     0.567205  
60.976560     0.553034  
60.793996     0.556519  
60.816182     0.561749  
60.871248     0.563790  
60.893419     0.574508  
61.188293     0.559730  
61.083317     0.563991  
61.108508     0.573130  
61.172137     0.575175  
61.204517     0.574870  
61.353725     0.566087  
61.297082     0.574926  
61.523021     0.556432  
61.397032     0.576043  
61.543167     0.574675  
61.579963     0.574331  
